open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1569715200,1569801599,0.03103000,0.04400000,0.03103000,0.03556000,25899875.50000000
1569801600,1569887999,0.03555000,0.04745000,0.03481000,0.03780000,40937695.70000000
1569888000,1569974399,0.03799000,0.04000000,0.03692000,0.03876000,16982421.30000000
1569974400,1570060799,0.03890000,0.03967000,0.03553000,0.03750000,8858024.30000000
1570060800,1570147199,0.03750000,0.04025000,0.03557000,0.03750000,8395022.70000000
1570147200,1570233599,0.03744000,0.03900000,0.03622000,0.03860000,5552424.00000000
1570233600,1570319999,0.03860000,0.04236000,0.03829000,0.04193000,13216832.40000000
1570320000,1570406399,0.04177000,0.04260000,0.03736000,0.03804000,6661246.30000000
1570406400,1570492799,0.03804000,0.03934000,0.03604000,0.03813000,9975507.90000000
1570492800,1570579199,0.03823000,0.03930000,0.03712000,0.03888000,5082658.00000000
1570579200,1570665599,0.03888000,0.04001000,0.03839000,0.03891000,5369584.90000000
1570665600,1570751999,0.03909000,0.03910000,0.03697000,0.03835000,5553539.60000000
1570752000,1570838399,0.03815000,0.03815000,0.03523000,0.03595000,7197048.80000000
1570838400,1570924799,0.03597000,0.03625000,0.03449000,0.03510000,4681412.70000000
1570924800,1571011199,0.03513000,0.03548000,0.03299000,0.03306000,2829724.00000000
1571011200,1571097599,0.03307000,0.03827000,0.03236000,0.03698000,10931050.70000000
1571097600,1571183999,0.03691000,0.04099000,0.03568000,0.03762000,10069985.50000000
1571184000,1571270399,0.03771000,0.03873000,0.03500000,0.03757000,10018103.80000000
1571270400,1571356799,0.03743000,0.03743000,0.03381000,0.03508000,8252817.30000000
1571356800,1571443199,0.03508000,0.03609000,0.03336000,0.03391000,8054778.00000000
1571443200,1571529599,0.03375000,0.03425000,0.03288000,0.03344000,3835529.80000000
1571529600,1571615999,0.03374000,0.03416000,0.03266000,0.03321000,4002699.90000000
1571616000,1571702399,0.03324000,0.03454000,0.03287000,0.03324000,3050588.80000000
1571702400,1571788799,0.03330000,0.03370000,0.03147000,0.03154000,10678714.40000000
1571788800,1571875199,0.03154000,0.03170000,0.02700000,0.02796000,19126102.10000000
1571875200,1571961599,0.02802000,0.03050000,0.02677000,0.02848000,8276778.60000000
1571961600,1572047999,0.02861000,0.03128000,0.02801000,0.03061000,11756033.40000000
1572048000,1572134399,0.03082000,0.03333000,0.02886000,0.03049000,11447374.70000000
1572134400,1572220799,0.03039000,0.03256000,0.02908000,0.03180000,5148071.70000000
1572220800,1572307199,0.03195000,0.03360000,0.03032000,0.03168000,8653756.60000000
1572307200,1572393599,0.03179000,0.03462000,0.03144000,0.03404000,7673860.80000000
1572393600,1572479999,0.03404000,0.03410000,0.03198000,0.03272000,7791843.30000000
1572480000,1572566399,0.03295000,0.03391000,0.03154000,0.03320000,5026196.80000000
1572566400,1572652799,0.03335000,0.03509000,0.03273000,0.03475000,4362623.60000000
1572652800,1572739199,0.03475000,0.03500000,0.03320000,0.03431000,3489958.00000000
1572739200,1572825599,0.03451000,0.03750000,0.03333000,0.03691000,11999172.20000000
1572825600,1572911999,0.03691000,0.03939000,0.03553000,0.03661000,14630517.40000000
1572912000,1572998399,0.03654000,0.03735000,0.03502000,0.03612000,5474607.20000000
1572998400,1573084799,0.03612000,0.03730000,0.03376000,0.03421000,6929708.80000000
1573084800,1573171199,0.03425000,0.03438000,0.03156000,0.03282000,6077311.70000000
1573171200,1573257599,0.03287000,0.03580000,0.03270000,0.03284000,10530184.60000000
1573257600,1573343999,0.03286000,0.03999000,0.03283000,0.03675000,22237216.20000000
1573344000,1573430399,0.03673000,0.03690000,0.03475000,0.03537000,7046987.90000000
1573430400,1573516799,0.03537000,0.03560000,0.03352000,0.03459000,4053917.80000000
1573516800,1573603199,0.03451000,0.03600000,0.03420000,0.03513000,4954895.40000000
1573603200,1573689599,0.03513000,0.03546000,0.03300000,0.03539000,8490390.40000000
1573689600,1573775999,0.03539000,0.03559000,0.03330000,0.03397000,2617161.10000000
1573776000,1573862399,0.03396000,0.03421000,0.03152000,0.03241000,4576623.00000000
1573862400,1573948799,0.03241000,0.03306000,0.03174000,0.03261000,1131232.60000000
1573948800,1574035199,0.03264000,0.03459000,0.03250000,0.03261000,3596978.30000000
1574035200,1574121599,0.03258000,0.03266000,0.03000000,0.03071000,5295555.10000000
1574121600,1574207999,0.03071000,0.03087000,0.02847000,0.03022000,5983800.40000000
1574208000,1574294399,0.03021000,0.03100000,0.02872000,0.02926000,3101409.30000000
1574294400,1574380799,0.02929000,0.02941000,0.02571000,0.02744000,4469026.60000000
1574380800,1574467199,0.02734000,0.02900000,0.02510000,0.02629000,5838979.30000000
1574467200,1574553599,0.02628000,0.02708000,0.02424000,0.02558000,14804194.00000000
1574553600,1574639999,0.02558000,0.02596000,0.02369000,0.02406000,4016459.10000000
1574640000,1574726399,0.02374000,0.02580000,0.02240000,0.02408000,9887192.50000000
1574726400,1574812799,0.02409000,0.02500000,0.02374000,0.02436000,6539282.10000000
1574812800,1574899199,0.02434000,0.02517000,0.02251000,0.02429000,10071452.20000000
1574899200,1574985599,0.02429000,0.02646000,0.02400000,0.02518000,6925965.70000000
1574985600,1575071999,0.02504000,0.02716000,0.02492000,0.02600000,5745663.20000000
1575072000,1575158399,0.02600000,0.02702000,0.02402000,0.02488000,5633287.90000000
1575158400,1575244799,0.02496000,0.02698000,0.02375000,0.02543000,3379855.60000000
1575244800,1575331199,0.02548000,0.02662000,0.02397000,0.02421000,3457994.70000000
1575331200,1575417599,0.02423000,0.02448000,0.02370000,0.02372000,3101846.70000000
1575417600,1575503999,0.02377000,0.02481000,0.02200000,0.02271000,7667111.60000000
